ENSMUSG00000064341	PF00146
ENSMUSG00000002249	PF01285
ENSMUSG00000026305	PF09738
ENSMUSG00000006585	PF08839
ENSMUSG00000006585	PF16679
ENSMUSG00000028849	PF05672
ENSMUSG00000029915	PF00059
ENSMUSG00000006589	PF00156
ENSMUSG00000035314	PF03009
ENSMUSG00000058250	PF05296
ENSMUSG00000046605	PF00535
ENSMUSG00000037652	PF00536
ENSMUSG00000028847	PF04051
ENSMUSG00000035298	PF07707
ENSMUSG00000035298	PF00651
ENSMUSG00000035298	PF01344
ENSMUSG00000035298	PF13964
ENSMUSG00000068587	PF00088
ENSMUSG00000068587	PF16863
ENSMUSG00000068587	PF01055
ENSMUSG00000068587	PF13802
ENSMUSG00000048067	PF13853
ENSMUSG00000048067	PF00001
ENSMUSG00000056174	PF01391
ENSMUSG00000056174	PF00386
ENSMUSG00000015027	PF14707
ENSMUSG00000015027	PF00884
ENSMUSG00000027104	PF00170
ENSMUSG00000056696	PF13853
ENSMUSG00000015013	PF04628
ENSMUSG00000042558	PF03747
ENSMUSG00000020692	PF08154
ENSMUSG00000020692	PF00400
ENSMUSG00000061130	PF00481
ENSMUSG00000061130	PF07830
ENSMUSG00000069867	PF00076
ENSMUSG00000030826	PF01063
ENSMUSG00000028845	PF03148
ENSMUSG00000024131	PF00128
ENSMUSG00000028842	PF02171
ENSMUSG00000028842	PF16487
ENSMUSG00000028842	PF08699
ENSMUSG00000028842	PF02170
ENSMUSG00000028842	PF16486
ENSMUSG00000028842	PF16488
ENSMUSG00000039198	PF02460
ENSMUSG00000030827	PF00167
ENSMUSG00000016494	PF06365
ENSMUSG00000006362	PF07531
ENSMUSG00000006362	PF08788
ENSMUSG00000006362	PF01753
ENSMUSG00000008461	PF01531
ENSMUSG00000002266	PF01352
ENSMUSG00000002266	PF00096
ENSMUSG00000002266	PF13894
ENSMUSG00000027882	PF00995
ENSMUSG00000070732	PF00076
ENSMUSG00000015016	PF00501
ENSMUSG00000015016	PF13193
ENSMUSG00000034353	PF04901
ENSMUSG00000102802	PF16863
ENSMUSG00000102802	PF01055
ENSMUSG00000102802	PF00088
ENSMUSG00000102802	PF13802
ENSMUSG00000060961	PF00955
ENSMUSG00000060961	PF07565
ENSMUSG00000030744	PF00189
ENSMUSG00000030744	PF07650
ENSMUSG00000029885	PF01082
ENSMUSG00000029885	PF03351
ENSMUSG00000029885	PF03712
ENSMUSG00000031962	PF01049
ENSMUSG00000031962	PF00028
ENSMUSG00000037446	PF01167
ENSMUSG00000064158	PF16706
ENSMUSG00000064158	PF15005
ENSMUSG00000051936	PF00089
ENSMUSG00000029883	PF00089
ENSMUSG00000035569	PF12796
ENSMUSG00000035569	PF00023
ENSMUSG00000026575	PF00334
ENSMUSG00000041530	PF16486
ENSMUSG00000041530	PF02170
ENSMUSG00000041530	PF16487
ENSMUSG00000041530	PF08699
ENSMUSG00000041530	PF02171
ENSMUSG00000041530	PF16488
ENSMUSG00000037643	PF00130
ENSMUSG00000037643	PF00069
ENSMUSG00000037643	PF00564
ENSMUSG00000037643	PF00433
ENSMUSG00000044562	PF01843
ENSMUSG00000044562	PF00788
ENSMUSG00000018845	PF11701
ENSMUSG00000028953	PF00005
ENSMUSG00000028953	PF12848
ENSMUSG00000094808	PF00089
ENSMUSG00000096525	PF00089
ENSMUSG00000029882	PF00089
ENSMUSG00000042918	PF02037
ENSMUSG00000000738	PF06480
ENSMUSG00000000738	PF17862
ENSMUSG00000000738	PF01434
ENSMUSG00000000738	PF00004
ENSMUSG00000016493	PF00084
ENSMUSG00000055978	PF01531
ENSMUSG00000042500	PF02171
ENSMUSG00000042500	PF16487
ENSMUSG00000042500	PF16488
ENSMUSG00000042500	PF08699
ENSMUSG00000042500	PF02170
ENSMUSG00000042500	PF16486
ENSMUSG00000012296	PF15453
ENSMUSG00000026576	PF00287
ENSMUSG00000039682	PF00883
ENSMUSG00000039682	PF02789
ENSMUSG00000038181	PF05679
ENSMUSG00000073755	PF15546
ENSMUSG00000015804	PF11594
ENSMUSG00000028837	PF00227
ENSMUSG00000000740	PF01294
ENSMUSG00000074627	PF10363
ENSMUSG00000042404	PF03455
ENSMUSG00000042404	PF02141
ENSMUSG00000042404	PF03456
ENSMUSG00000035540	PF09164
ENSMUSG00000035540	PF00273
ENSMUSG00000042477	PF03299
ENSMUSG00000042380	PF15990
ENSMUSG00000050234	PF00029
ENSMUSG00000035528	PF00001
ENSMUSG00000006649	PF00041
ENSMUSG00000006649	PF13927
ENSMUSG00000006649	PF08205
ENSMUSG00000042367	PF00029
ENSMUSG00000018770	PF00137
ENSMUSG00000034796	PF00168
ENSMUSG00000034796	PF07002
ENSMUSG00000046623	PF00029
ENSMUSG00000042357	PF00029
ENSMUSG00000028813	PF15752
ENSMUSG00000000731	PF03172
ENSMUSG00000000731	PF00628
ENSMUSG00000000731	PF01342
ENSMUSG00000015879	PF15665
ENSMUSG00000024127	PF02897
ENSMUSG00000024127	PF00326
ENSMUSG00000000739	PF00685
ENSMUSG00000018474	PF06461
ENSMUSG00000018474	PF00628
ENSMUSG00000018474	PF08074
ENSMUSG00000018474	PF08073
ENSMUSG00000018474	PF00271
ENSMUSG00000018474	PF00385
ENSMUSG00000018474	PF00176
ENSMUSG00000018474	PF06465
ENSMUSG00000071037	PF10294
ENSMUSG00000028804	PF00431
ENSMUSG00000028804	PF00084
ENSMUSG00000002265	PF13912
ENSMUSG00000002265	PF00096
ENSMUSG00000019278	PF01244
ENSMUSG00000054404	PF04326
ENSMUSG00000054404	PF09848
ENSMUSG00000048686	PF00505
ENSMUSG00000048686	PF09011
ENSMUSG00000028949	PF02201
ENSMUSG00000000743	PF03357
ENSMUSG00000047428	PF00008
ENSMUSG00000047428	PF12661
ENSMUSG00000027881	PF03371
ENSMUSG00000032366	PF00261
ENSMUSG00000051527	PF00443
ENSMUSG00000051527	PF16674
ENSMUSG00000044795	PF00173
ENSMUSG00000048478	PF15382
ENSMUSG00000061894	PF00096
ENSMUSG00000061894	PF02023
ENSMUSG00000061894	PF13837
ENSMUSG00000059278	PF01423
ENSMUSG00000026858	PF10265
ENSMUSG00000062545	PF13855
ENSMUSG00000062545	PF13676
ENSMUSG00000069793	PF04326
ENSMUSG00000069793	PF13538
ENSMUSG00000069793	PF09848
ENSMUSG00000027660	PF02437
ENSMUSG00000027660	PF08782
ENSMUSG00000033862	PF00069
ENSMUSG00000000730	PF17980
ENSMUSG00000024222	PF13181
ENSMUSG00000024222	PF00254
ENSMUSG00000024222	PF00515
ENSMUSG00000037625	PF00822
ENSMUSG00000018476	PF02373
ENSMUSG00000000732	PF07686
ENSMUSG00000000732	PF08205
ENSMUSG00000028796	PF00536
ENSMUSG00000028796	PF16616
ENSMUSG00000035208	PF04326
ENSMUSG00000035208	PF13538
ENSMUSG00000035208	PF09848
ENSMUSG00000027642	PF05817
ENSMUSG00000042390	PF00320
ENSMUSG00000042390	PF16563
ENSMUSG00000024223	PF04826
ENSMUSG00000028794	PF03414
ENSMUSG00000072620	PF04326
ENSMUSG00000027643	PF00123
ENSMUSG00000041740	PF13639
ENSMUSG00000025969	PF00754
ENSMUSG00000025969	PF00431
ENSMUSG00000025969	PF11980
ENSMUSG00000025969	PF00629
ENSMUSG00000078763	PF04326
ENSMUSG00000038805	PF00046
ENSMUSG00000038805	PF16878
ENSMUSG00000028799	PF00096
ENSMUSG00000032834	PF00400
ENSMUSG00000032834	PF04003
ENSMUSG00000024225	PF02740
ENSMUSG00000024225	PF01114
ENSMUSG00000069072	PF13906
ENSMUSG00000069072	PF13520
ENSMUSG00000026856	PF01569
ENSMUSG00000062252	PF10242
ENSMUSG00000041000	PF00643
ENSMUSG00000041000	PF15227
ENSMUSG00000041000	PF13765
ENSMUSG00000041000	PF00622
ENSMUSG00000026574	PF14704
ENSMUSG00000001062	PF02204
ENSMUSG00000015880	PF12719
ENSMUSG00000000374	PF12584
ENSMUSG00000063019	PF06783
ENSMUSG00000026573	PF00048
ENSMUSG00000028789	PF02784
ENSMUSG00000028789	PF00278
ENSMUSG00000041733	PF01209
ENSMUSG00000045662	PF13489
ENSMUSG00000032507	PF13516
ENSMUSG00000032507	PF12937
ENSMUSG00000001065	PF07776
ENSMUSG00000001065	PF00096
ENSMUSG00000040339	PF10358
ENSMUSG00000034343	PF00179
ENSMUSG00000086596	PF00193
ENSMUSG00000028792	PF05191
ENSMUSG00000028792	PF00406
ENSMUSG00000009207	PF10058
ENSMUSG00000053820	PF00452
ENSMUSG00000026572	PF00907
ENSMUSG00000001211	PF16076
ENSMUSG00000001211	PF01553
ENSMUSG00000043635	PF19030
ENSMUSG00000043635	PF05986
ENSMUSG00000043635	PF00090
ENSMUSG00000043635	PF01421
ENSMUSG00000043635	PF01562
ENSMUSG00000043635	PF17771
ENSMUSG00000043635	PF19236
ENSMUSG00000027932	PF13193
ENSMUSG00000027932	PF00501
ENSMUSG00000009013	PF01221
ENSMUSG00000001815	PF00046
ENSMUSG00000037610	PF09303
ENSMUSG00000037610	PF03185
ENSMUSG00000032815	PF03511
ENSMUSG00000032815	PF15865
ENSMUSG00000028793	PF01485
ENSMUSG00000032842	PF00664
ENSMUSG00000032842	PF00005
ENSMUSG00000027880	PF00153
ENSMUSG00000027880	PF13202
ENSMUSG00000027880	PF13499
ENSMUSG00000028954	PF00627
ENSMUSG00000028954	PF18037
ENSMUSG00000026853	PF00755
ENSMUSG00000045594	PF01301
ENSMUSG00000045594	PF13364
ENSMUSG00000027663	PF12874
ENSMUSG00000027663	PF12171
ENSMUSG00000079260	PF00149
ENSMUSG00000037447	PF01388
ENSMUSG00000055235	PF00400
ENSMUSG00000028786	PF12304
ENSMUSG00000047898	PF00001
ENSMUSG00000061032	PF05997
ENSMUSG00000045659	PF00169
ENSMUSG00000045659	PF00397
ENSMUSG00000079259	PF00643
ENSMUSG00000079259	PF01436
ENSMUSG00000079259	PF00630
ENSMUSG00000038135	PF00030
ENSMUSG00000001819	PF00046
ENSMUSG00000001819	PF12284
ENSMUSG00000010154	PF16474
ENSMUSG00000001823	PF00046
ENSMUSG00000028785	PF13499
ENSMUSG00000028785	PF13833
ENSMUSG00000005054	PF00031
ENSMUSG00000040322	PF00153
ENSMUSG00000040322	PF13499
ENSMUSG00000035505	PF02096
ENSMUSG00000032788	PF08543
ENSMUSG00000107822	PF13853
ENSMUSG00000028945	PF00071
ENSMUSG00000027665	PF00792
ENSMUSG00000027665	PF00454
ENSMUSG00000027665	PF00613
ENSMUSG00000027665	PF02192
ENSMUSG00000027665	PF00794
ENSMUSG00000004865	PF00069
ENSMUSG00000032763	PF02776
ENSMUSG00000032763	PF00205
ENSMUSG00000032763	PF02775
ENSMUSG00000091091	PF03185
ENSMUSG00000073791	PF13499
ENSMUSG00000036892	PF01619
ENSMUSG00000016481	PF00084
ENSMUSG00000025791	PF02879
ENSMUSG00000025791	PF02880
ENSMUSG00000025791	PF02878
ENSMUSG00000040616	PF15345
ENSMUSG00000062132	PF07714
ENSMUSG00000062132	PF12796
ENSMUSG00000040848	PF04178
ENSMUSG00000015882	PF15090
ENSMUSG00000015882	PF05225
ENSMUSG00000032435	PF05783
ENSMUSG00000090862	PF08069
ENSMUSG00000090862	PF00312
ENSMUSG00000040843	PF04176
ENSMUSG00000032434	PF01284
ENSMUSG00000032436	PF01284
ENSMUSG00000034538	PF00096
ENSMUSG00000034538	PF01352
ENSMUSG00000040836	PF00001
ENSMUSG00000023968	PF00412
ENSMUSG00000066838	PF01352
ENSMUSG00000066838	PF00096
ENSMUSG00000041012	PF01284
ENSMUSG00000033721	PF00621
ENSMUSG00000033721	PF00130
ENSMUSG00000033721	PF11971
ENSMUSG00000033721	PF07653
ENSMUSG00000033721	PF00017
ENSMUSG00000033721	PF00169
ENSMUSG00000040606	PF07647
ENSMUSG00000040606	PF00536
ENSMUSG00000029524	PF02146
ENSMUSG00000026307	PF00266
ENSMUSG00000050627	PF07479
ENSMUSG00000050627	PF01210
ENSMUSG00000028251	PF00581
ENSMUSG00000042499	PF00046
ENSMUSG00000042499	PF12045
ENSMUSG00000036196	PF01740
ENSMUSG00000036196	PF00916
ENSMUSG00000001472	PF04910
ENSMUSG00000032714	PF00620
ENSMUSG00000040495	PF00001
ENSMUSG00000050368	PF00046
ENSMUSG00000071185	PF13853
ENSMUSG00000028426	PF09280
ENSMUSG00000028426	PF00240
ENSMUSG00000028426	PF00627
ENSMUSG00000043342	PF00046
ENSMUSG00000043342	PF04617
ENSMUSG00000049515	PF12796
ENSMUSG00000040875	PF01237
ENSMUSG00000040875	PF00169
ENSMUSG00000027102	PF00046
ENSMUSG00000074037	PF00001
ENSMUSG00000003032	PF00096
ENSMUSG00000050621	PF01667
ENSMUSG00000079277	PF00046
ENSMUSG00000079277	PF13293
ENSMUSG00000062380	PF03953
ENSMUSG00000062380	PF00091
ENSMUSG00000067144	PF00083
ENSMUSG00000067144	PF07690
ENSMUSG00000005355	PF00656
ENSMUSG00000026571	PF00400
ENSMUSG00000078442	PF03148
ENSMUSG00000018909	PF02752
ENSMUSG00000018909	PF00339
ENSMUSG00000032437	PF02516
ENSMUSG00000015599	PF00069
ENSMUSG00000026308	PF01344
ENSMUSG00000026308	PF07707
ENSMUSG00000026308	PF00651
ENSMUSG00000096606	PF13855
ENSMUSG00000096606	PF01463
ENSMUSG00000040658	PF05014
ENSMUSG00000005357	PF00375
ENSMUSG00000051190	PF13853
ENSMUSG00000062873	PF13853
ENSMUSG00000027933	PF10189
ENSMUSG00000110105	PF07562
ENSMUSG00000094673	PF13853
ENSMUSG00000094080	PF13853
ENSMUSG00000020333	PF00501
ENSMUSG00000020333	PF13193
ENSMUSG00000095730	PF01094
ENSMUSG00000095730	PF07562
ENSMUSG00000095730	PF00003
ENSMUSG00000042774	PF13853
ENSMUSG00000028248	PF15996
ENSMUSG00000046493	PF13853
ENSMUSG00000063216	PF13853
ENSMUSG00000060205	PF13853
ENSMUSG00000026616	PF00084
ENSMUSG00000027646	PF07714
ENSMUSG00000027646	PF00018
ENSMUSG00000027646	PF00017
ENSMUSG00000060301	PF00096
ENSMUSG00000060301	PF01352
ENSMUSG00000028944	PF00571
ENSMUSG00000091888	PF07562
ENSMUSG00000091888	PF01094
ENSMUSG00000091888	PF00003
ENSMUSG00000070980	PF00022
ENSMUSG00000070979	PF16840
ENSMUSG00000070979	PF00022
ENSMUSG00000055515	PF07562
ENSMUSG00000055515	PF01094
ENSMUSG00000055515	PF00003
ENSMUSG00000026568	PF03650
ENSMUSG00000101174	PF00046
ENSMUSG00000091468	PF01094
ENSMUSG00000091468	PF07562
ENSMUSG00000091468	PF00003
ENSMUSG00000028247	PF13489
ENSMUSG00000091381	PF00003
ENSMUSG00000091381	PF01094
ENSMUSG00000091381	PF07562
ENSMUSG00000040327	PF01485
ENSMUSG00000040327	PF11515
ENSMUSG00000040327	PF03256
ENSMUSG00000040327	PF00888
ENSMUSG00000067787	PF06726
ENSMUSG00000000204	PF04326
ENSMUSG00000028246	PF17171
ENSMUSG00000028246	PF17172
ENSMUSG00000028246	PF19333
ENSMUSG00000027931	PF00211
ENSMUSG00000027931	PF01094
ENSMUSG00000027931	PF07714
ENSMUSG00000042448	PF00046
ENSMUSG00000028938	PF00535
ENSMUSG00000027099	PF10568
ENSMUSG00000027099	PF17171
ENSMUSG00000001482	PF00130
ENSMUSG00000001482	PF13901
ENSMUSG00000040410	PF00646
ENSMUSG00000018986	PF04326
ENSMUSG00000052151	PF01569
ENSMUSG00000095139	PF00157
ENSMUSG00000095139	PF00046
ENSMUSG00000015605	PF00319
ENSMUSG00000082101	PF04326
ENSMUSG00000023972	PF07714
ENSMUSG00000023972	PF13927
ENSMUSG00000023972	PF07679
ENSMUSG00000027668	PF04799
ENSMUSG00000027668	PF00350
ENSMUSG00000040220	PF13851
ENSMUSG00000003546	PF13374
ENSMUSG00000003546	PF13424
ENSMUSG00000039515	PF03095
ENSMUSG00000042570	PF01448
ENSMUSG00000002767	PF03947
ENSMUSG00000002767	PF00181
ENSMUSG00000039960	PF00071
ENSMUSG00000052698	PF08913
ENSMUSG00000052698	PF01608
ENSMUSG00000052698	PF09141
ENSMUSG00000052698	PF00373
ENSMUSG00000052698	PF16511
ENSMUSG00000052698	PF09379
ENSMUSG00000001016	PF07528
ENSMUSG00000029528	PF00412
ENSMUSG00000029528	PF03535
ENSMUSG00000001018	PF14712
ENSMUSG00000005237	PF17857
ENSMUSG00000005237	PF12777
ENSMUSG00000005237	PF18198
ENSMUSG00000005237	PF08393
ENSMUSG00000005237	PF12780
ENSMUSG00000005237	PF12781
ENSMUSG00000005237	PF18199
ENSMUSG00000005237	PF12774
ENSMUSG00000005237	PF12775
ENSMUSG00000005237	PF03028
ENSMUSG00000005237	PF08385
ENSMUSG00000005237	PF17852
ENSMUSG00000019478	PF00071
ENSMUSG00000020307	PF00179
ENSMUSG00000028431	PF04762
ENSMUSG00000031971	PF15748
ENSMUSG00000031972	PF00022
ENSMUSG00000054206	PF00089
ENSMUSG00000038827	PF01597
ENSMUSG00000027239	PF01091
ENSMUSG00000027239	PF05196
ENSMUSG00000059857	PF00053
ENSMUSG00000059857	PF00055
ENSMUSG00000035992	PF14637
ENSMUSG00000035992	PF14636
ENSMUSG00000035992	PF14638
ENSMUSG00000023175	PF13927
ENSMUSG00000026463	PF12424
ENSMUSG00000026463	PF00702
ENSMUSG00000026463	PF00122
ENSMUSG00000026463	PF00690
ENSMUSG00000026463	PF00689
ENSMUSG00000026463	PF13246
ENSMUSG00000039509	PF03177
ENSMUSG00000018733	PF04757
ENSMUSG00000038816	PF01044
ENSMUSG00000020331	PF00027
ENSMUSG00000020331	PF08412
ENSMUSG00000020331	PF00520
ENSMUSG00000031974	PF00005
ENSMUSG00000031974	PF00664
ENSMUSG00000078632	PF15779
ENSMUSG00000078632	PF13855
ENSMUSG00000078632	PF14914
ENSMUSG00000049300	PF13649
ENSMUSG00000038697	PF00400
ENSMUSG00000038697	PF04494
ENSMUSG00000034239	PF15779
ENSMUSG00000034239	PF13855
ENSMUSG00000034239	PF14914
ENSMUSG00000020945	PF00062
ENSMUSG00000031976	PF10441
ENSMUSG00000020946	PF12352
ENSMUSG00000020329	PF00940
ENSMUSG00000020329	PF14700
ENSMUSG00000027669	PF00400
ENSMUSG00000018486	PF00110
ENSMUSG00000000125	PF00110
ENSMUSG00000089704	PF00652
ENSMUSG00000089704	PF00535
ENSMUSG00000050751	PF13843
ENSMUSG00000074268	PF00128
ENSMUSG00000074268	PF02806
ENSMUSG00000010311	PF13855
ENSMUSG00000010311	PF00560
ENSMUSG00000053436	PF00069
ENSMUSG00000020327	PF00167
ENSMUSG00000031979	PF06148
ENSMUSG00000031979	PF12022
ENSMUSG00000034187	PF00004
ENSMUSG00000034187	PF17862
ENSMUSG00000034187	PF02933
ENSMUSG00000034187	PF02359
ENSMUSG00000035890	PF14369
ENSMUSG00000035890	PF13639
ENSMUSG00000045751	PF14911
ENSMUSG00000045751	PF14910
ENSMUSG00000001017	PF13865
ENSMUSG00000055204	PF00013
ENSMUSG00000055204	PF00023
ENSMUSG00000055204	PF12796
ENSMUSG00000020325	PF09289
ENSMUSG00000020325	PF07648
ENSMUSG00000037432	PF00168
ENSMUSG00000037432	PF08165
ENSMUSG00000037432	PF08150
ENSMUSG00000037432	PF16165
ENSMUSG00000031980	PF00079
ENSMUSG00000020323	PF00089
ENSMUSG00000117145	PF00631
ENSMUSG00000031610	PF15224
ENSMUSG00000041577	PF13855
ENSMUSG00000041577	PF00560
ENSMUSG00000031609	PF13866
ENSMUSG00000031609	PF13867
ENSMUSG00000055296	PF01594
ENSMUSG00000054717	PF00505
ENSMUSG00000054717	PF09011
ENSMUSG00000062421	PF00025
ENSMUSG00000096770	PF00128
ENSMUSG00000096770	PF02806
ENSMUSG00000093931	PF00128
ENSMUSG00000093931	PF02806
ENSMUSG00000035284	PF06650
ENSMUSG00000035284	PF16908
ENSMUSG00000035284	PF16910
ENSMUSG00000035284	PF09333
ENSMUSG00000035284	PF16909
ENSMUSG00000035284	PF12624
ENSMUSG00000045589	PF03351
ENSMUSG00000044080	PF01023
ENSMUSG00000044080	PF00036
ENSMUSG00000042312	PF01023
ENSMUSG00000018634	PF02793
ENSMUSG00000018634	PF00002
ENSMUSG00000049506	PF04258
ENSMUSG00000026309	PF00481
ENSMUSG00000035863	PF03285
ENSMUSG00000038072	PF00535
ENSMUSG00000038072	PF00652
ENSMUSG00000096569	PF00128
ENSMUSG00000096569	PF02806
ENSMUSG00000028434	PF09380
ENSMUSG00000028434	PF09379
ENSMUSG00000028434	PF08736
ENSMUSG00000028434	PF00373
ENSMUSG00000031608	PF00652
ENSMUSG00000031608	PF00535
ENSMUSG00000035852	PF15304
ENSMUSG00000032238	PF00105
ENSMUSG00000032238	PF00104
ENSMUSG00000067071	PF00010
ENSMUSG00000067071	PF07527
ENSMUSG00000027671	PF00022
ENSMUSG00000067274	PF00428
ENSMUSG00000067274	PF17777
ENSMUSG00000067274	PF00466
ENSMUSG00000031767	PF00293
ENSMUSG00000038545	PF11515
ENSMUSG00000038545	PF03256
ENSMUSG00000038545	PF00888
ENSMUSG00000001143	PF03388
ENSMUSG00000040387	PF07707
ENSMUSG00000040387	PF01344
ENSMUSG00000040387	PF00651
ENSMUSG00000032235	PF10505
ENSMUSG00000029368	PF00273
ENSMUSG00000070360	PF00128
ENSMUSG00000042306	PF01023
ENSMUSG00000028261	PF06784
ENSMUSG00000037408	PF00571
ENSMUSG00000037408	PF01595
ENSMUSG00000074457	PF01023
ENSMUSG00000054932	PF00273
ENSMUSG00000094018	PF01023
ENSMUSG00000001021	PF01023
ENSMUSG00000055866	PF12114
ENSMUSG00000055866	PF08447
ENSMUSG00000004864	PF00069
ENSMUSG00000032231	PF00191
ENSMUSG00000038764	PF00102
ENSMUSG00000038764	PF00595
ENSMUSG00000038764	PF00373
ENSMUSG00000038764	PF09379
ENSMUSG00000038764	PF09380
ENSMUSG00000027200	PF01437
ENSMUSG00000027200	PF01403
ENSMUSG00000059246	PF00250
ENSMUSG00000029369	PF00273
ENSMUSG00000040372	PF00001
ENSMUSG00000035722	PF12698
ENSMUSG00000035722	PF00005
ENSMUSG00000074264	PF00128
ENSMUSG00000074264	PF02806
ENSMUSG00000034292	PF10243
ENSMUSG00000034292	PF17749
ENSMUSG00000037533	PF00617
ENSMUSG00000037533	PF00788
ENSMUSG00000037533	PF00595
ENSMUSG00000037533	PF00027
ENSMUSG00000037533	PF00618
ENSMUSG00000023971	PF06102
ENSMUSG00000001020	PF01023
ENSMUSG00000001023	PF01023
ENSMUSG00000028259	PF00412
ENSMUSG00000089762	PF05760
ENSMUSG00000001025	PF01023
ENSMUSG00000063767	PF00036
ENSMUSG00000063767	PF01023
ENSMUSG00000090053	PF03285
ENSMUSG00000056054	PF01023
ENSMUSG00000056071	PF01023
ENSMUSG00000052298	PF00786
ENSMUSG00000089945	PF03285
ENSMUSG00000089945	PF15304
ENSMUSG00000063576	PF13418
ENSMUSG00000063576	PF13964
ENSMUSG00000063576	PF07646
ENSMUSG00000063576	PF01344
ENSMUSG00000001138	PF01595
ENSMUSG00000001138	PF00571
ENSMUSG00000011958	PF13716
ENSMUSG00000011958	PF12496
ENSMUSG00000042250	PF01510
ENSMUSG00000002768	PF06910
ENSMUSG00000096621	PF01023
ENSMUSG00000027649	PF08216
ENSMUSG00000091175	PF01023
ENSMUSG00000026311	PF12796
ENSMUSG00000026311	PF07525
ENSMUSG00000037843	PF07686
ENSMUSG00000042244	PF01510
ENSMUSG00000004677	PF00620
ENSMUSG00000004677	PF00788
ENSMUSG00000004677	PF00612
ENSMUSG00000004677	PF00063
ENSMUSG00000007805	PF00010
ENSMUSG00000035183	PF01699
ENSMUSG00000033543	PF02751
ENSMUSG00000033543	PF02268
ENSMUSG00000027927	PF15042
ENSMUSG00000078664	PF14820
ENSMUSG00000068893	PF14820
ENSMUSG00000059409	PF01603
ENSMUSG00000035152	PF01602
ENSMUSG00000035152	PF02883
ENSMUSG00000035152	PF09066
ENSMUSG00000046259	PF14820
ENSMUSG00000042157	PF14820
ENSMUSG00000042165	PF04683
ENSMUSG00000042165	PF16550
ENSMUSG00000032226	PF02485
ENSMUSG00000040359	PF09743
ENSMUSG00000070690	PF00273
ENSMUSG00000054215	PF14820
ENSMUSG00000048455	PF02389
ENSMUSG00000045539	PF02389
ENSMUSG00000029518	PF00071
ENSMUSG00000050359	PF02389
ENSMUSG00000035697	PF00620
ENSMUSG00000059005	PF00076
ENSMUSG00000059005	PF11627
ENSMUSG00000038729	PF15304
ENSMUSG00000015839	PF03131
ENSMUSG00000030849	PF07679
ENSMUSG00000030849	PF07714
ENSMUSG00000030849	PF13927
ENSMUSG00000052117	PF15733
ENSMUSG00000063952	PF13831
ENSMUSG00000063952	PF00439
ENSMUSG00000063952	PF00855
ENSMUSG00000063952	PF10513
ENSMUSG00000063952	PF13832
ENSMUSG00000055373	PF00852
ENSMUSG00000055373	PF17039
ENSMUSG00000004667	PF01191
ENSMUSG00000004667	PF03871
ENSMUSG00000028367	PF00085
ENSMUSG00000040520	PF16317
ENSMUSG00000026567	PF00211
ENSMUSG00000027981	PF00076
ENSMUSG00000038709	PF00085
ENSMUSG00000002763	PF00004
ENSMUSG00000044320	PF15737
ENSMUSG00000075706	PF00255
ENSMUSG00000049128	PF10583
ENSMUSG00000049128	PF06994
ENSMUSG00000103523	PF14672
ENSMUSG00000002769	PF13847
ENSMUSG00000027520	PF07535
ENSMUSG00000086848	PF15858
ENSMUSG00000057609	PF14672
ENSMUSG00000027923	PF14672
ENSMUSG00000043286	PF01734
ENSMUSG00000068890	PF14672
ENSMUSG00000042092	PF14672
ENSMUSG00000067653	PF12796
ENSMUSG00000067653	PF00023
ENSMUSG00000103243	PF14672
ENSMUSG00000068889	PF14672
ENSMUSG00000042124	PF14672
ENSMUSG00000048905	PF15661
ENSMUSG00000027919	PF14672
ENSMUSG00000109510	PF12796
ENSMUSG00000049593	PF14672
ENSMUSG00000020268	PF05347
ENSMUSG00000068888	PF14672
ENSMUSG00000068887	PF14672
ENSMUSG00000095870	PF14672
ENSMUSG00000026459	PF00010
ENSMUSG00000026459	PF01586
ENSMUSG00000023973	PF11938
ENSMUSG00000020267	PF01230
ENSMUSG00000046676	PF14672
ENSMUSG00000028369	PF12661
ENSMUSG00000028369	PF00008
ENSMUSG00000028369	PF00092
ENSMUSG00000028369	PF12947
ENSMUSG00000028369	PF07699
ENSMUSG00000028369	PF00354
ENSMUSG00000028369	PF07645
ENSMUSG00000028369	PF02494
ENSMUSG00000028369	PF00084
ENSMUSG00000079610	PF12796
ENSMUSG00000079610	PF13637
ENSMUSG00000054325	PF14672
ENSMUSG00000027651	PF04818
ENSMUSG00000027651	PF16566
ENSMUSG00000042031	PF14672
ENSMUSG00000018339	PF00255
ENSMUSG00000036858	PF15028
ENSMUSG00000045475	PF14672
ENSMUSG00000043472	PF14672
ENSMUSG00000036882	PF00620
ENSMUSG00000036882	PF14604
ENSMUSG00000074433	PF14672
ENSMUSG00000031558	PF00008
ENSMUSG00000031558	PF00054
ENSMUSG00000031558	PF12661
ENSMUSG00000031558	PF13855
ENSMUSG00000031558	PF01463
ENSMUSG00000031558	PF01462
ENSMUSG00000031558	PF00560
ENSMUSG00000045378	PF15214
ENSMUSG00000068885	PF14672
ENSMUSG00000027913	PF15845
ENSMUSG00000027912	PF14672
ENSMUSG00000035673	PF13872
ENSMUSG00000035673	PF13871
ENSMUSG00000063888	PF00327
ENSMUSG00000063888	PF08079
ENSMUSG00000020684	PF00071
ENSMUSG00000026566	PF07686
ENSMUSG00000096879	PF00651
ENSMUSG00000078657	PF01023
ENSMUSG00000020686	PF00307
ENSMUSG00000020686	PF02187
ENSMUSG00000026857	PF05891
